selec,start,end,sound.files,File_Offset,Call_Type,Distance,Quality,CallerID,Cert_ID,Context,Cert_Con,Elicitor1_ID,Cert_ID_Elic1,Comments,Alt_Elic1,Alt_Caller,Alt_Con,selec.file,soundID,CallerGrp,CallerSex,CallerDOB,CallerMom,CallerMatr,Elicitor1Grp,Elicitor1Sex,Elicitor1DOB,Elicitor1Mom,Elicitor1Matr,date,CallerAge,Elicitor1Age,CallerBinAge,ElicitorBinAge,CallerAdMale,Elicitor1AdMale,newSocCat,Context2,SndFile,QR1,QR2,Cert_ID_Bin,Cert_Con_Bin,Cert_ID_Elic1_Bin,Con_Usable,file,sprsMed,sprsMbw,sprsEqbw,sprsMc,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,Fw1,Fw2,Fw3,Fw4,Mw1,Mw2,Mw3,Mw4,F1,F2,F3,F4,M1,M2,M3,M4
135,0.129,3.387507,B2011337.wav,0.129,RUM,15,2,Ella,1,GWG,1,Emma,1,as Emma app her;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,B2011337_sel135.wav,EBs,F,6/30/1965,MomEchoElla,Echo,EBs,F,2/15/1987,Ella,Echo,4/8/1999,12335,4435,adult,adult,no,no,MomAdF,greeting,B2011337,A,A,1,1,1,1,B2011337_sel135.wav,0,0,0,0,0.000130445,0.00519928,0.001008886,-0.001822802,0.001995619,-0.004152517,-0.001593367,-0.00482546,0.001746604,0.000737848,-0.000955857,0.003173107,0.446428571,1.785714286,5.133928571,10.04464286,3.591494533,1.672041717,1.923029811,1.417314795,0.446428571,1.116071429,5.133928571,13.61607143,2.486269639,2.429262487,1.78478827,1.409719575
142,0.068,6.910866,B2014540.wav,0.068,RUM,10,3,Ella,1,COO,1,Emmet,1,"to Emmet, as Emmet follow Eleanor;",NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,B2014540_sel142.wav,EBs,F,6/30/1965,MomEchoElla,Echo,EBs,M,4/15/1999,Ella,Echo,4/8/1999,12335,-7,adult,juv,no,no,MomJuv,care,B2014540,A,A,1,1,1,1,B2014540_sel142.wav,0,0,0,-1,-0.001395319,0.002044946,-1.21E-05,0.000421223,-0.002834562,0.00133382,-0.002068274,-0.004176983,-0.001107387,-0.002472288,0.002705933,0.002310522,0.334821429,3.794642857,5.803571429,6.473214286,3.512489575,4.120779794,2.746011332,1.977746689,0.558035714,2.678571429,3.794642857,12.16517857,4.556124998,2.141747888,1.927427862,2.545683592
145,0.027,5.566463,B2015014.wav,0.027,RUM,10,2,Ella,1,COO,1,Emmet,1,to Emmet;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,B2015014_sel145.wav,EBs,F,6/30/1965,MomEchoElla,Echo,EBs,M,4/15/1999,Ella,Echo,4/8/1999,12335,-7,adult,juv,no,no,MomJuv,care,B2015014,A,A,1,1,1,1,B2015014_sel145.wav,0,0,0,-1,0.001355728,0.003088012,-0.001168388,0.002242001,0.001266911,-0.000722993,-0.004251619,-0.001656332,-0.001720178,0.001508798,-0.000678947,0.003479789,0.223214286,2.901785714,4.352678571,13.83928571,2.809952067,5.192223164,2.260445107,2.49603526,0.223214286,2.901785714,5.803571429,13.83928571,2.430636011,3.115079033,1.919932734,4.249556435
146,1.6515,6.734772,B2100557.wav,1.6515,RUM,3,2,Ella,1,COO,1,Emmet,1,Emmet rumbles & Ella responds. Ella arrives and allows the calf to suckle; she gently pVEHhes two juveniles aside;2nd call,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,B2100557_sel146.wav,EBs,F,6/30/1965,MomEchoElla,Echo,EBs,M,4/15/1999,Ella,Echo,5/30/1999,12387,45,adult,juv,no,no,MomJuv,care,B2100557,a,A,1,1,1,1,B2100557_sel146.wav,0,0.088703144,0.118602941,1,0.004373609,-0.0076045,-0.000483684,0.007161694,0.004604306,-0.001824737,-0.001258116,0.002797126,-0.000306953,-0.000628252,0.002702306,-0.00398758,0.558035714,2.34375,4.799107143,7.254464286,6.533908037,1.954540577,3.364152105,1.933943856,0.223214286,3.125,4.799107143,7.366071429,3.350090413,1.935265156,2.197103684,1.702025051
147,0.059,2.991657,B2100626.wav,0.059,RUM,3,2,Ella,1,COO,1,Emmet,1,"to Emmet, Ella talks to suckling calf;",NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,B2100626_sel147.wav,EBs,F,6/30/1965,MomEchoElla,Echo,EBs,M,4/15/1999,Ella,Echo,5/30/1999,12387,45,adult,juv,no,no,MomJuv,care,B2100626,a,B,0,1,1,1,B2100626_sel147.wav,0,0,0,0,0.002737378,-0.010412684,-0.000725641,0.00536186,0.003001351,-0.00271038,8.33E-05,0.002206786,0.003742686,0.000317403,-0.000162689,-0.000892003,0.669642857,1.339285714,2.678571429,8.482142857,2.278578736,2.95674562,1.333291019,1.401131281,0.669642857,2.678571429,3.794642857,13.61607143,2.902348781,1.65277806,1.130784857,0.994228595
148,0.095,2.897316,B2102414.wav,0.095,RUM,20,2,Ella,1,COO,1,Emmet,1,"to Emmet, call very soft in quality and short in duration;",NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,B2102414_sel148.wav,EBs,F,6/30/1965,MomEchoElla,Echo,EBs,M,4/15/1999,Ella,Echo,5/30/1999,12387,45,adult,juv,no,no,MomJuv,care,B2102414,A,A,1,1,1,1,B2102414_sel148.wav,0,0,0,0,-0.001954376,0.001990799,0.003520014,-0.000585862,0.001564989,-0.002362342,0.00226127,0.003611891,0.000620294,-0.000599526,0.000644665,-0.000356969,1.339285714,4.464285714,9.821428571,13.39285714,2.907934171,1.477573985,1.134266486,1.757937752,1.5625,8.705357143,9.821428571,13.39285714,3.733972416,0.943581898,0.93492777,3.124054541
150,0.33,3.914359,B2102429.wav,0.33,RUM,20,2,Ella,1,COO,1,Emmet,1,to Emmet;overlaps with call at start that is cutoff,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,B2102429_sel150.wav,EBs,F,6/30/1965,MomEchoElla,Echo,EBs,M,4/15/1999,Ella,Echo,5/30/1999,12387,45,adult,juv,no,no,MomJuv,care,B2102429,A,A,1,1,1,1,B2102429_sel150.wav,0,0,0,0,-0.000401836,-0.001761029,0.003280977,6.00E-05,0.001036138,0.002896359,0.002151207,0.002015121,0.00021844,0.002014368,0.003337548,-0.001535382,0.446428571,2.455357143,8.705357143,13.39285714,3.457356899,2.089784397,1.585941316,2.399383654,0.446428571,1.116071429,10.49107143,13.39285714,2.374034406,1.455639698,1.743628347,2.869373076
171,0.688,3.555487,B2301438.wav,0.688,RUM,11,2,Ebony,1,COO,1,Elmo,1,"To Elmo, Suckles from Ebony again;Spectrogram B2301436 -",NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,B2301438_sel171.wav,EBs,F,5/15/1994,Echo,Echo,EBs,M,5/15/1999,Eleanor,Echo,5/31/1999,1842,16,juv,juv,no,no,J2J,care,B2301438,A,A,1,1,1,1,B2301438_sel171.wav,0,0,0,0,0.005668878,-0.006525688,0.000916262,0.00577672,0.002629104,-0.001323508,0.001548182,0.008247414,0.002962675,-0.004267849,0.001204272,-0.001511138,1.116071429,2.008928571,7.142857143,9.375,2.69995952,2.33984952,1.932628831,1.838748732,0.669642857,2.008928571,5.133928571,12.05357143,2.452307596,1.493866943,1.839925185,2.758225295
195,3.92,12.066269,B2410820.wav,3.92,RUM,15,2,Ella,1,GWG,1,Erin,1,Erin app Ella; Erin greets first and then Ella louder ; they have been separated by about 50 meters for whole morning - but note the other distant calls in background;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,B2410820_sel195.wav,EBs,F,6/30/1965,MomEchoElla,Echo,EBs,F,6/30/1969,Echo,Echo,6/1/1999,12389,10928,adult,adult,no,no,AgeMts,greeting,B2410820,A,A,1,1,1,1,B2410820_sel195.wav,0,0,0,-1,0.000301448,0.000382476,-0.001400416,-0.002861489,0.001860681,-0.001176494,-0.001314751,-0.000767646,0.000285124,-0.00441896,0.003350489,0.004645662,0.502232143,2.734375,3.515625,4.464285714,2.847776342,5.642133664,5.300407981,2.436811689,0.167410714,2.790178571,3.515625,12.83482143,2.840844238,2.595395806,2.884461599,2.60802392
238,2.1865,10.528279,B2813016.wav,2.1865,RUM,5,2,Ella,1,GJJ,1,Eric,1,Eric arr & greet Ella (mother) tr to mouth and rub against her; no combination calls;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,B2813016_sel238.wav,EBs,F,6/30/1965,MomEchoElla,Echo,EBs,M,12/15/1978,Ella,Echo,8/22/1999,12471,7555,adult,juv,no,no,MomJuv,greeting,B2813016,A,A,1,1,1,1,B2813016_sel238.wav,0,0.026623092,0.036062053,-1,-0.000503349,0.002821723,-0.001046241,-0.001903303,0.003529417,0.001641732,-0.003764616,0.001266892,-0.004709672,-0.007269064,-0.005970154,-0.000704765,0.446428571,2.176339286,3.459821429,7.589285714,3.522035855,2.699310864,3.295517595,2.856894406,3.459821429,4.241071429,12.94642857,13.671875,3.063746597,2.298475367,2.42024073,4.739143555
271,0.638,9.24046,B3413057.wav,0.638,RUM,18,2,Echo,1,GJJ,1,Erin,1,Now Erin MT Echo and at 8 meters apart they greet;;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,B3413057_sel271.wav,EBs,F,6/30/1945,MomEchoElla,Echo,EBs,F,6/30/1969,Echo,Echo,8/26/1999,19780,11014,adult,adult,no,no,MomAdF,greeting,B3413057,A,A,1,1,1,1,B3413057_sel271.wav,0,0,0,-1,-0.007835302,0.001957321,0.005611518,0.000311687,-0.000481428,-0.000238791,-0.001152939,-0.001058211,-0.004234423,-0.001227339,0.002751726,0.001620497,2.622767857,3.794642857,4.575892857,14.28571429,3.556060454,2.814170464,3.357751267,3.062071802,1.897321429,2.622767857,5.970982143,13.56026786,2.131553282,2.541869479,2.615568999,2.268716913
328,0.249,3.637848,C0700712.wav,0.249,RUM,15,2,Edwina,1,COO,1,Elaine,1,"To Elaine, Edwina and another;",NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C0700712_sel328.wav,EBs,F,8/15/1982,Erin,Echo,EBs,F,12/15/1999,Edwina,Echo,4/17/2000,6455,124,adult,juv,no,no,MomJuv,care,C0700712,A,A,1,1,1,1,C0700712_sel328.wav,0,0,0,0,0.000487485,-0.002924357,0.000532689,0.000390943,0.002824974,0.000500071,0.002605813,0.001465659,-0.001841405,0.001020449,0.003592795,0.001536275,0.446428571,1.5625,4.017857143,8.258928571,2.901924968,1.45472082,1.853764308,1.315975133,0.446428571,1.5625,9.821428571,13.61607143,2.332476091,1.707255763,1.768340566,1.650899766
405,0.1565,5.761133,C1712536.wav,0.1565,RUM,5,2,Eldon,1,GWG,1,Elspeth,1,as Elsbeth app him from behind;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C1712536_sel405.wav,EBs,M,3/15/1996,Eudora,Echo,EBs,F,10/15/1988,Eudora,Echo,6/2/2000,1540,4248,juv,adult,no,no,J2A,greeting,C1712536,A,A,1,1,1,1,C1712536_sel405.wav,0,0.033451738,0.048158008,1,0.001841129,-0.014946811,-0.000972186,0.007540593,0.00446543,0.002025785,-0.001885598,-0.006313638,-0.005218221,0.000463902,0.005739343,0.000280228,0.334821429,2.790178571,4.129464286,7.254464286,2.754932245,4.750785643,2.113996751,1.771663014,0.334821429,2.790178571,4.017857143,9.821428571,2.71143962,2.424287478,1.640699996,1.784411053
441,0.3505,6.997855,C1911742.wav,0.3505,RUM,12,2,Emma,1,COO,1,Elaine,1,Edwina c99;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C1911742_sel441.wav,EBs,F,2/15/1987,Ella,Echo,EBs,F,12/15/1999,Edwina,Echo,6/4/2000,4858,172,adult,juv,no,no,A2J,care,C1911742,A,A,1,1,1,1,C1911742_sel441.wav,0,0.01447656,0.019497945,-1,-0.002463017,0.001470475,-0.002386465,0.00317606,-0.000252028,0.001026569,-0.002652329,0.004031565,-0.002872798,-0.003925111,0.001066381,0.00061371,0.446428571,4.129464286,6.25,13.83928571,2.10154817,1.988376385,3.225783812,2.970172183,0.669642857,3.683035714,12.38839286,13.83928571,2.491569671,2.263744089,2.106500053,5.177859241
442,4.8475,12.407238,C1911800.wav,4.8475,RUM,12,2,Emma,1,COO,1,Elaine,1,Edwina c99;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C1911800_sel442.wav,EBs,F,2/15/1987,Ella,Echo,EBs,F,12/15/1999,Edwina,Echo,6/4/2000,4858,172,adult,juv,no,no,A2J,care,C1911800,A,B,0,1,1,1,C1911800_sel442.wav,0,0,0,-1,-0.002216245,-0.000450926,-0.002170251,0.002202316,0.001003978,0.00106529,-0.001771506,0.002258527,-0.002242523,-0.002662354,0.000392582,-0.000328241,1.116071429,2.232142857,3.404017857,5.357142857,3.113281987,2.412340581,6.448587892,3.422014836,0.446428571,3.404017857,4.352678571,13.72767857,2.874135077,2.828881019,2.196418378,5.751759824
444,0.946,9.80914,C1911827.wav,0.946,RUM,12,2,Emma,1,COO,1,Elaine,1,Edwina c99;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C1911827_sel444.wav,EBs,F,2/15/1987,Ella,Echo,EBs,F,12/15/1999,Edwina,Echo,6/4/2000,4858,172,adult,juv,no,no,A2J,care,C1911827,A,A,1,1,1,1,C1911827_sel444.wav,0,0,0,-1,-0.002388883,-0.000771723,-0.000145661,-2.00E-05,0.002537972,0.0026118,0.000353818,0.003451669,-0.001149759,-0.001426752,0.000726216,0.000494826,0.613839286,5.133928571,10.43526786,13.16964286,3.968468235,3.513147075,3.324740231,3.886991242,0.558035714,3.292410714,4.352678571,13.16964286,2.567881581,2.444173926,2.867325743,5.518551594
505,0.2515,5.008921,C2502618.wav,0.2515,RUM,10,2,Ebony,1,COO,1,EmilyKate,1,to Echo c00 EmilyKate;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C2502618_sel505.wav,EBs,F,5/15/1994,Echo,Echo,EBs,F,8/15/2000,Echo,Echo,8/16/2000,2285,1,juv,juv,no,no,J2J,care,C2502618,A,A,1,1,1,1,C2502618_sel505.wav,0,0,0,0,0.003174095,-0.004886748,0.007088129,0.006488364,0.002918053,-0.00057656,-0.002760315,0.005271601,-0.001533616,-0.000136897,0.000981891,-0.003333549,0.446428571,1.116071429,3.236607143,9.151785714,2.53321122,1.697249705,2.168492595,1.434612867,0.334821429,0.892857143,3.125,4.6875,2.15805031,2.400881759,1.800800498,1.870081153
510,0.143,3.922869,C2601706.wav,0.143,RUM,8,2,Eliot,1,GWG,1,Ejac,1,to Ejac;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C2601706_sel510.wav,EBs,F,4/15/1985,Echo,Echo,EBs,M,2/15/1997,Enid,Echo,8/17/2000,5603,1279,adult,juv,no,no,A2J,greeting,C2601706,A,A,1,1,1,1,C2601706_sel510.wav,0,0,0,0,-0.003961847,-0.001521686,0.004458438,-0.002345462,0.005844773,0.002763873,0.001429014,0.003335503,-0.003033082,-0.003346117,0.007263175,0.002690194,0.669642857,1.785714286,4.464285714,12.72321429,2.993733262,1.591515932,1.515463423,5.533807609,0.446428571,1.785714286,10.04464286,12.72321429,2.461797796,1.830179545,2.94109675,10.37153346
516,0.039,6.164994,C2610436.wav,0.039,RUM,10,2,Emma,1,GJJ,1,EmilyKate,1,to Echo c00;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C2610436_sel516.wav,EBs,F,2/15/1987,Ella,Echo,EBs,F,8/15/2000,Echo,Echo,8/17/2000,4932,2,adult,juv,no,no,A2J,greeting,C2610436,A,A,1,1,1,1,C2610436_sel516.wav,0,0,0,0,-0.00091064,-0.00257454,-0.000982476,0.003507493,-7.66E-05,-0.004173021,0.000447289,0.002134744,-0.000623288,-0.003459646,0.001687124,-0.000532962,0.223214286,1.004464286,2.232142857,4.017857143,4.787953663,1.921137428,2.132814866,4.357343023,0.223214286,2.232142857,3.794642857,9.933035714,3.92293152,2.363118537,2.96636615,1.721758477
532,0.568,4.86923,C2613534.wav,0.568,RUM,2,2,Echo,1,COO,1,EmilyKate,1,aquired low becaVEHe of water noise;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C2613534_sel532.wav,EBs,F,6/30/1945,MomEchoElla,Echo,EBs,F,8/15/2000,Echo,Echo,8/18/2000,20138,3,adult,juv,no,no,MomJuv,care,C2613534,A,A,1,1,1,1,C2613534_sel532.wav,2.867080509,0.578992365,0.898451959,-0.027318157,-0.00719351,-0.011265736,-0.003638523,0.001834158,0.009008506,-0.014587196,-0.016853357,-0.007334599,-0.006090111,-0.006339032,-0.011377657,0.004628695,0.446428571,1.116071429,5.357142857,11.38392857,3.677897864,3.971308799,4.585147081,6.738386406,0.446428571,5.357142857,7.8125,11.38392857,3.60944925,3.565831883,2.377663432,6.097947135
590,0.2815,4.973751,C3203713.wav,0.2815,RUM,8,2,Eudora,1,CCC,1,Elspeth,1,Eudora call only;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C3203713_sel590.wav,EBs,F,6/30/1972,Emily,Echo,EBs,F,10/15/1988,Eudora,Echo,10/16/2000,10335,4384,adult,adult,no,no,MomAdF,contact,C3203713,A,A,1,1,1,1,C3203713_sel590.wav,0,0.130034717,0.191166801,1,-0.004658817,0.002742299,0.003550671,-0.001594772,0.000975181,2.89E-05,-0.008828683,0.003076805,-0.004840187,-0.003567316,-0.002708841,-0.003162549,0.223214286,3.571428571,5.133928571,6.696428571,3.124984921,2.242901837,2.778298065,2.870500043,0.223214286,3.571428571,5.022321429,13.83928571,3.483956517,1.721804196,2.387140495,1.535869356
614,0.1015,7.074707,C3305934.wav,0.1015,RUM,4.5,2,Eudora,1,CCF,1,Explorer,1,to Eudora c00;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C3305934_sel614.wav,EBs,F,6/30/1972,Emily,Echo,EBs,M,5/15/2000,Elspeth,Echo,10/17/2000,10336,155,adult,juv,no,no,A2J,contact,C3305934,A,A,1,1,1,1,C3305934_sel614.wav,0,0.019130035,0.021786786,-1,-0.006310324,0.001581314,-0.002243245,-0.004668324,0.003872623,0.003036129,0.000292388,-0.002087356,-0.001932407,-0.002327568,-0.000390949,-0.00135416,0.446428571,2.008928571,6.640625,8.314732143,3.52574368,2.730838832,2.072605329,2.460125018,0.167410714,2.008928571,6.640625,12.55580357,3.611684259,2.507122114,2.493152363,3.517473673
615,0.047,7.280886,C3310644.wav,0.047,RUM,NA,2,Eudora,1,COO,1,Explorer,1,;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C3310644_sel615.wav,EBs,F,6/30/1972,Emily,Echo,EBs,M,5/15/2000,Elspeth,Echo,10/17/2000,10336,155,adult,juv,no,no,A2J,care,C3310644,A,B,0,1,1,1,C3310644_sel615.wav,0,0,0,-1,-0.00519805,-0.002724088,-8.26E-05,0.002999588,0.002170494,0.001787591,0.000665857,0.00136868,-0.000671829,-0.004275498,-3.38E-05,-0.000466239,1.674107143,6.808035714,9.040178571,12.16517857,2.506096601,2.66986799,2.395043646,2.989141455,0.223214286,1.674107143,9.040178571,12.16517857,2.220006767,2.506279355,1.865280693,4.900853923
616,0.116,3.765528,C3311515.wav,0.116,RUM,6,2,Eudora,1,COO,1,Explorer,1,;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C3311515_sel616.wav,EBs,F,6/30/1972,Emily,Echo,EBs,M,5/15/2000,Elspeth,Echo,10/17/2000,10336,155,adult,juv,no,no,A2J,care,C3311515,A,A,1,1,1,1,C3311515_sel616.wav,0,0.093574525,0.172442112,1,-0.003645952,0.000156137,0.000631723,0.000391994,-0.000108226,0.002640036,-0.006820345,0.007273347,0.000262156,-0.002259786,0.003168578,-0.003688249,0.446428571,3.571428571,8.258928571,12.27678571,3.945901344,1.507684164,1.636267096,2.815217065,0.446428571,2.455357143,9.375,12.27678571,2.858703166,1.4230663,1.41822771,4.420071681
617,0.089,3.868869,C3311529.wav,0.089,RUM,10,2,Eudora,1,COO,1,Explorer,1,;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C3311529_sel617.wav,EBs,F,6/30/1972,Emily,Echo,EBs,M,5/15/2000,Elspeth,Echo,10/17/2000,10336,155,adult,juv,no,no,A2J,care,C3311529,A,A,1,1,1,1,C3311529_sel617.wav,0,0,0,0,-0.005640891,0.001509183,-0.000151488,-0.002320224,-0.000476737,-0.001875904,-0.00307942,-0.00098912,-0.002474455,-0.005597726,0.001946269,0.003009456,0.892857143,4.352678571,5.915178571,13.05803571,2.368045876,2.69310772,1.63123964,2.463491316,0.334821429,1.339285714,3.348214286,13.05803571,2.070081697,2.093300613,1.877296527,4.375734153
619,0.042,5.190442,C3311616.wav,0.042,RUM,10,2,Eudora,1,COO,1,Explorer,1,reassure or to baby???;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C3311616_sel619.wav,EBs,F,6/30/1972,Emily,Echo,EBs,M,5/15/2000,Elspeth,Echo,10/17/2000,10336,155,adult,juv,no,no,A2J,care,C3311616,A,A,1,1,1,1,C3311616_sel619.wav,0,0.057675689,0.090196627,1,-0.003267416,0.000246816,-0.002541642,0.006115152,-0.001246306,0.001167001,-0.005055913,0.003756233,-0.001678132,-0.001860874,-0.00017594,0.000997277,0.223214286,3.90625,5.691964286,7.142857143,5.00446861,3.896613962,1.547163743,1.61510269,0.223214286,2.34375,3.90625,13.61607143,3.485876909,1.849922321,1.75876217,2.670040206
620,0.2745,5.553283,C3311654.wav,0.2745,RUM,10,2,Eudora,1,COO,1,Explorer,1,;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C3311654_sel620.wav,EBs,F,6/30/1972,Emily,Echo,EBs,M,5/15/2000,Elspeth,Echo,10/17/2000,10336,155,adult,juv,no,no,A2J,care,C3311654,A,A,1,1,1,1,C3311654_sel620.wav,0,0,0,0,-0.004721908,-8.17E-05,-0.003682998,0.000276852,-0.000967839,0.002239617,-0.006227359,0.000252754,-0.001343312,-0.003598574,0.001685437,0.001358369,4.241071429,5.915178571,7.589285714,12.94642857,2.625593739,2.593004756,2.272150277,3.075390108,0.223214286,2.34375,4.017857143,12.94642857,2.280048677,2.139630698,2.227845872,6.736095815
621,0.208,5.617122,C3311726.wav,0.208,RUM,10,2,Eudora,1,COO,1,Explorer,1,;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C3311726_sel621.wav,EBs,F,6/30/1972,Emily,Echo,EBs,M,5/15/2000,Elspeth,Echo,10/17/2000,10336,155,adult,juv,no,no,A2J,care,C3311726,A,A,1,1,1,1,C3311726_sel621.wav,0,0,0,-1,-0.005081717,0.003945041,-0.000368825,0.002881449,-0.000136145,-0.002180336,-0.003051348,-0.001971607,-0.003237592,-0.006097883,0.002225261,0.000568844,0.223214286,1.116071429,3.125,4.464285714,2.813236824,2.348119844,2.032277005,2.32112853,0.223214286,2.455357143,4.6875,13.50446429,3.140213698,1.920195646,2.191875259,3.30365553
625,0.0355,5.640133,C3313408.wav,0.0355,RUM,10,2,Eudora,1,COO,1,Explorer,1,Eudora c00 & Eudora suckle fo by reassure;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C3313408_sel625.wav,EBs,F,6/30/1972,Emily,Echo,EBs,M,5/15/2000,Elspeth,Echo,10/17/2000,10336,155,adult,juv,no,no,A2J,care,C3313408,A,A,1,1,1,1,C3313408_sel625.wav,0,0.010309278,0.010309278,0,-0.004027318,0.00311978,-0.003834912,-0.001118178,-0.002580407,0.003569171,-0.007139617,-0.004553206,-0.005631864,-0.002524644,0.000448979,-0.001045573,0.334821429,3.125,3.794642857,6.361607143,3.10326858,1.449313939,2.107314796,2.298408245,0.223214286,3.125,6.361607143,12.83482143,2.575811431,2.12400811,1.680175116,2.004009904
628,0.0635,5.733304,C3401908.wav,0.0635,RUM,20,2,Eudora,1,COO,1,Explorer,1,reaches out to touch baby;,NA,NA,NA,20230509_Amboseli2023_seltab_filledInR.txt,C3401908_sel628.wav,EBs,F,6/30/1972,Emily,Echo,EBs,M,5/15/2000,Elspeth,Echo,10/17/2000,10336,155,adult,juv,no,no,A2J,care,C3401908,A,A,1,1,1,1,C3401908_sel628.wav,0,0.119745764,0.179660325,1,-0.004556825,0.002306761,-0.002868387,0.002509584,-0.000172435,-0.000131193,-0.001747835,0.002958295,-0.005297929,-0.002962827,-0.000916305,0.000238229,0.223214286,2.455357143,3.013392857,5.133928571,3.809165382,1.582623919,1.881825233,2.155001495,0.223214286,3.013392857,5.580357143,12.72321429,3.430875404,1.611226861,1.65714093,1.673675408
697,0.0775,3.72702,F1002027.wav,0.0775,RUM,20,2,Eudora,1,CCC,0.5,Edward,1,ContextType=call offspring; or Oh baby;,NA,NA,COO,20230509_Amboseli2023_seltab_filledInR.txt,F1002027_sel697.wav,EBs,F,6/30/1972,Emily,Echo,EBs,M,4/15/2003,Ella,Echo,10/23/2003,11437,191,adult,juv,no,no,A2J,contact,F1002027,B,A,1,0,1,1,F1002027_sel697.wav,0,0,0,0,-0.003055962,0.001778931,0.000888151,0.000173188,0.005698621,-0.004442594,-0.013028649,0.001953006,-0.002850242,-0.00101798,-0.000426774,-0.001807904,0.669642857,4.910714286,11.38392857,12.94642857,2.624489815,1.645340194,1.394215793,2.388418583,1.116071429,4.910714286,10.26785714,13.16964286,3.198178634,2.030798992,1.453439453,4.842193506
2,0.043,5.80486301,JP_ctc_B0103046.wav,0.043,RUM,10,3,Ella,1,CAC,1,Charlotte,1,NA,NA,NA,NA,20200828_Joyce_contact_calls.Table.1.selections.txt,JP_ctc_B0103046_sel2.wav,EBs,F,6/30/1965,MomEchoElla,Echo,CBs,F,1/15/1985,Raggedy,Chloe,2/20/1999,12288,5149,adult,adult,no,no,DifGrp,contact,B0103046,A,A,1,1,1,1,JP_ctc_B0103046_sel2.wav,0,0.042037783,0.057789845,1,-0.000489326,-0.001041069,0.002529289,-0.005691586,8.81E-06,-0.002012255,-0.005954879,-0.005878758,-0.00581363,-0.008590427,-8.84E-05,0.012065373,0.223214286,1.674107143,3.683035714,5.357142857,2.932436383,2.255828206,1.974439467,3.386336292,0.223214286,4.241071429,7.254464286,10.49107143,3.020055903,1.864855217,1.894459872,2.889447512
3,0.104,6.524969111,JP_ctc_B0103047.wav,0.104,RUM,10,3,Charlotte,1,CCC,1,Ella,1,NA,NA,NA,NA,20200828_Joyce_contact_calls.Table.1.selections.txt,JP_ctc_B0103047_sel3.wav,CBs,F,1/15/1985,Raggedy,Chloe,EBs,F,6/30/1965,MomEchoElla,Echo,2/20/1999,5149,12288,adult,adult,no,no,DifGrp,contact,B0103047,A,A,1,1,1,1,JP_ctc_B0103047_sel3.wav,0,0,0,-1,0.003304054,-0.001967961,-0.003706251,0.001550432,-0.001401363,-0.003156297,0.003515295,-0.008560114,-0.000938561,-0.00340876,0.001727312,-0.006594648,0.223214286,2.566964286,3.794642857,5.357142857,5.039954893,2.944526252,3.266103073,2.119586127,0.223214286,2.566964286,3.794642857,9.709821429,2.954853549,2.444012481,2.459296463,1.993775078
